COU,Country,POL,Pollutant,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19799.508,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20202.159,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20462.377,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20662.809,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20846.872,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,21572.713,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19407.734,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19643.773,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19567.829,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,18943.489,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,18250.07,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16612.199,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16793.507,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17657.577,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17727.383,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17554.685,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17074.182,,
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15851.442,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,47860.896,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,49843.944,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,30664.541,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,24586.68,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,23219.927,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22233.489,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,23276.504,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22840.917,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,23804.511,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20987.276,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19441.007,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20243.164,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20622.261,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20789.531,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,21608.681,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22714.414,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,23003.847,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,25182.361,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,24203.763,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19911.506,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20750.157,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,21343.22,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,21266.733,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20026.918,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19995.696,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20303.889,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20326.579,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20528.906,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20159.02,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20360.592,,
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,20182.554,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,25868.252,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,23972.535,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,19199.88,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15782.963,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,13831.486,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12448.476,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12503.06,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11949.36,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11451.021,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10674.574,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10059.775,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10646.93,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10617.17,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10789.255,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10755.604,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10927.872,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11409.545,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11854.583,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11403.399,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10715.257,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11801.931,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11010.679,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10830.484,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10742.253,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10647.804,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10703.358,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10693.311,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10733.278,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11235.04,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11103.625,,
LVA,Latvia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10446.626,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15369931,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15323370,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15362832,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15441602,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15644637,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15856719,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16298320,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16378720,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16340127,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16373638,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16694620,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16598037,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16687516,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16882884,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17060702,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17087674,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17028262,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,17236170,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16876122,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15959599,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16421857,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16239326,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16028011,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,16148451,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15979031,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15865839,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15746288,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15731436,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15830883,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,15430845,,
OECD,OECD - Total,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,14371239,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5584588,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5565977,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5418960,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5339088,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5310874,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5364731,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5495668,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5420754,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5404436,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5320902,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5339120,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5366559,,
OECDE,OECD - Europe,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,5334867,,
